Solved,Puzzle Date,Day of Week,Time Taken,Adjusted Time,Average Time,Average Adjusted Time,Completed At (ET),Checks,Reveals,Constructor,Excluded
True,2020-04-08,We,863,863,1315.5,2947.9,2020-04-08 15:30:58,0,0,Sam Buchbinder,False
True,2020-04-07,Tu,445,445,658.8,1453.8,2020-04-07 12:49:48,0,0,Trent H. Evans,False
True,2020-04-06,Mo,479,479,471.0,1480.1,2020-04-06 10:18:55,0,0,Andrea Carla Michaels and Brian Thomas,False
False,2020-04-02,Th,4264,7499,2218.375,4092.5,2020-04-02 20:12:41,181,0,Evan Mahnken,False
True,2020-04-01,We,962,962,1410.2,3326.4,2020-04-01 21:02:56,0,0,John Ficarra and Patrick Merrell,False
False,2020-03-31,Tu,598,3153,656.9,1196.4,2020-04-01 15:07:30,186,0,Christina Iverson and Ross Trudeau,False
False,2020-03-30,Mo,441,2944,482.7,1241.5,2020-03-30 21:12:16,184,0,Lee Taylor,False
False,2020-03-29,Su,2724,7392,4217.0,8993.333333333334,2020-03-29 16:10:34,358,0,Ricky Cruz,False
True,2020-03-24,Tu,714,714,661.4,1470.1,2020-03-29 16:45:54,0,0,Olivia Mitra Framke,False
False,2020-03-19,Th,1736,4402,2287.285714285714,4048.285714285714,2020-03-26 21:27:34,175,0,Wayne Bergman and Gary Otting,False
True,2020-02-03,Mo,319,319,593.1,1351.9,2020-02-08 15:07:39,0,0,Michael Schlossberg,False
True,2020-01-27,Mo,612,612,564.1,1322.9,2020-01-27 10:17:27,0,0,Timothy Polin,False
False,2020-01-26,Su,3316,8121,4667.5,9429.5,2020-04-16 09:44:09,360,0,Erik Agard,False
False,2020-01-21,Tu,924,3735,669.1,1457.1,2020-01-22 19:46:19,183,4,Carl Larson,False
True,2020-01-20,Mo,392,392,568.2,1327.0,2020-01-21 18:57:28,0,0,Evan Kalish,False
True,2020-01-14,Tu,388,388,691.9,1479.9,2020-01-15 08:51:34,0,0,Jim Peredo,False
False,2020-01-08,We,1240,4243,1409.9,3289.9,2020-01-11 17:10:47,181,7,Amanda Yesnowitz and Joon Pahk,False
True,2020-01-07,Tu,728,728,812.3,1896.3,2020-01-11 12:29:07,0,0,Ross Trudeau,False
False,2019-12-16,Mo,525,3034,565.5,1073.4,2019-12-20 16:01:14,183,0,Howard Barkin and Kevin Christian,False
True,2019-12-02,Mo,445,445,586.7,1094.6,2019-12-03 10:19:18,0,0,Lynn Lempel,False
False,2019-11-26,Tu,530,3114,835.4,1661.0,2019-11-26 16:24:59,190,0,Olivia Mitra Framke,False
False,2019-11-25,Mo,644,3187,601.1,1114.0,2019-11-26 16:25:54,184,0,Daniel Mauer,False
False,2019-11-20,We,1496,4231,1579.2,3483.5,2019-11-26 16:15:56,186,0,Erik Agard,False
True,2019-11-19,Tu,625,625,854.7,1937.0,2019-11-19 19:54:39,0,0,Ross Trudeau,False
False,2019-11-13,We,2076,4916,1599.1,3219.4,2019-11-14 09:01:47,185,0,Ed Sessa,False
True,2019-11-12,Tu,488,488,1052.5,2434.0,2019-11-12 10:06:02,0,0,Gabrielle Friedman and Jakob Weisblat,False
True,2019-11-11,Mo,514,514,655.7,1168.6,2019-11-11 11:45:08,0,0,Evan Kalish,False
True,2019-11-06,We,1060,1060,1591.9,3212.2,2019-11-06 18:04:03,0,0,Ross Trudeau,False
True,2019-11-05,Tu,759,759,1110.1,2491.6,2019-11-05 08:55:53,0,0,John Guzzetta,False
False,2019-11-04,Mo,505,3041,651.6,910.9,2019-11-04 19:39:43,186,0,Trent H. Evans,False
False,2019-11-01,Fr,1542,4433,2134.0,3591.0,2019-11-01 11:53:02,189,2,Robyn Weintraub,False
False,2019-10-31,Th,3030,6040,2163.5,3716.3333333333335,2019-11-01 11:20:33,183,0,Ezra Brauner and Jeff Chen,False
False,2019-10-30,We,779,3486,1678.4,3390.4,2019-11-01 10:12:51,197,0,David Steinberg,False
True,2019-10-29,Tu,834,834,1082.0,2463.5,2019-11-01 11:53:45,0,0,Evan Mahnken,False
True,2019-10-28,Mo,313,313,692.8,1209.1,2019-10-28 08:01:36,0,0,Zhouqin Burnikel,False
True,2019-10-24,Th,1808,1808,2234.6,4098.0,2019-10-25 13:19:38,0,0,Matt Ginsberg,False
True,2019-10-22,Tu,579,579,1069.5,2451.0,2019-10-23 16:48:01,0,0,Saul Pink,False
True,2019-10-21,Mo,558,558,695.1,1211.4,2019-10-21 16:39:41,0,0,Joe Deeney,False
False,2019-10-20,Su,3990,8753,5345.0,10106.0,2019-10-21 18:15:22,341,0,Natan Last,False
False,2019-10-16,We,1856,4428,1584.3,3039.1,2019-10-17 09:26:05,164,0,Peter A. Collins,False
False,2019-10-15,Tu,759,3451,1064.7,2177.0,2019-10-16 17:36:06,196,0,Julie Bérubé,False
True,2019-10-14,Mo,1423,1423,625.5,1141.8,2019-10-14 11:03:29,0,0,Gary Cee,False
False,2019-10-10,Th,1754,4391,2354.75,4024.75,2019-10-12 10:11:16,172,0,Tracy Gray,False
False,2019-10-08,Tu,1001,3605,1036.9,1888.8,2019-10-12 09:32:53,183,0,Ross Trudeau,False
True,2019-10-07,Mo,322,322,626.7,1143.0,2019-10-10 09:01:43,0,0,Keiran King,False
True,2019-10-03,Th,1617,1617,2600.6666666666665,4827.333333333333,2019-10-04 10:04:59,0,0,Ricky Cruz,False
True,2019-10-02,We,1806,1806,1668.2,3409.9,2019-10-02 20:51:11,0,0,Mangesh Ghogre,False
True,2019-10-01,Tu,616,616,1023.1,1875.0,2019-10-02 15:37:49,0,0,Erik Agard,False
True,2019-09-30,Mo,433,433,631.9,1148.2,2019-09-30 18:13:26,0,0,Lynn Lempel,False
False,2019-09-29,Su,5345,10106,,,2019-10-02 09:02:22,312,0,Tom McCoy,False
False,2019-09-25,We,953,3420,1732.3,3497.4,2019-09-27 15:39:19,171,0,"Natan Last, Andy Kravis and the J.A.S.A. Crossword Class",False
False,2019-09-24,Tu,1932,4892,984.5,1540.4,2019-09-27 10:34:51,183,3,John Guzzetta,False
True,2019-09-23,Mo,498,498,643.1,1417.3,2019-09-24 10:11:49,0,0,Andrea Carla Michaels,False
True,2019-09-19,Th,2483,2483,2659.5,5999.5,2019-09-19 19:11:44,0,0,David Kwong,False
True,2019-09-18,We,927,927,1825.5,3905.4,2019-09-18 12:28:36,0,0,John Wrenholt,False
True,2019-09-17,Tu,761,761,1028.1,1850.4,2019-09-17 11:29:09,0,0,Paul Coulter,False
True,2019-09-16,Mo,657,657,622.3,1396.5,2019-09-15 22:03:49,0,0,Amanda Rafkin and Ross Trudeau,False
False,2019-09-12,Th,2895,6634,2424.0,5365.0,2019-09-18 13:05:06,188,14,Grant Thackray,False
False,2019-09-11,We,1909,4747,1700.3,3496.4,2019-09-13 16:13:54,188,0,Ned White,False
False,2019-09-10,Tu,818,3385,1000.5,1566.1,2019-09-12 18:35:22,183,0,Ethan Cooper,False
False,2019-09-09,Mo,788,3381,590.3,1105.2,2019-09-11 09:45:06,186,0,Dan Schoenholz,False
False,2019-09-04,We,1237,3878,1739.4,3461.1,2019-09-16 18:37:06,182,0,Patrick Blindauer,False
False,2019-09-03,Tu,2466,5458,802.9,1069.3,2019-09-07 19:35:10,192,0,Evan Kalish,False
True,2019-09-02,Mo,1060,1060,544.2,1059.1,2019-09-03 15:59:05,0,0,Zhouqin Burnikel,False
False,2019-08-28,We,3189,6167,1578.3333333333333,3160.4444444444443,2019-09-01 09:47:45,177,0,Daniel Grinberg,False
True,2019-08-27,Tu,1335,1335,737.5,1003.9,2019-08-28 21:01:47,0,0,Daniel Raymon,False
True,2019-08-26,Mo,464,464,577.6,1348.8,2019-08-29 09:30:07,0,0,Erik Agard,False
True,2019-08-20,Tu,553,553,801.1,1067.5,2019-08-20 09:42:09,0,0,Evan Kalish,False
True,2019-08-14,We,2275,2275,1491.25,3271.125,2019-08-17 09:32:47,0,0,David J. Kahn,False
True,2019-08-13,Tu,454,454,841.6,1384.6,2019-08-13 09:38:08,0,0,Lynn Lempel,False
False,2019-08-12,Mo,725,3295,546.4,1060.6,2019-08-12 18:49:12,185,0,Jeffrey Wechsler,False
True,2019-08-05,Mo,581,581,566.6,1337.9,2019-08-05 18:44:46,0,0,Tracy Gray,False
True,2019-07-30,Tu,711,711,855.6,1398.6,2019-07-30 18:09:34,0,0,Christina Iverson,False
True,2019-07-29,Mo,727,727,546.6,1570.9,2019-07-30 15:53:59,0,0,Bruce Haight,False
True,2019-07-23,Tu,723,723,849.9,1649.8,2019-07-23 16:13:34,0,0,Kyle Dolan,False
True,2019-07-22,Mo,334,334,612.1,1901.8,2019-07-22 08:55:15,0,0,Lynn Lempel,False
True,2019-07-17,We,988,988,1563.142857142857,3597.285714285714,2019-07-17 10:21:41,0,0,Adam Nicolle,False
True,2019-07-15,Mo,485,485,622.2,1911.9,2019-07-15 09:07:53,0,0,Ed Sessa,False
False,2019-07-10,We,1644,5268,1549.6666666666667,3318.8333333333335,2019-07-11 09:00:08,167,22,David J. Kahn,False
True,2019-07-03,We,915,915,1676.6,3799.6,2019-07-03 13:01:20,0,0,Evan Mahnken,False
True,2019-07-02,Tu,478,478,891.2222222222222,1780.0,2019-07-02 11:35:09,0,0,Peter Gordon,False
False,2019-07-01,Mo,610,3189,605.6,1887.7,2019-07-01 14:43:02,188,0,Damon Gulczynski,False
True,2019-06-25,Tu,1546,1546,809.375,1809.25,2019-06-25 14:54:56,0,0,Alex Eaton-Salners,False
True,2019-06-24,Mo,449,449,605.2,1887.3,2019-06-24 08:32:44,0,0,Ross Trudeau,False
True,2019-06-17,Mo,468,468,655.2,1937.3,2019-06-17 07:53:09,0,0,Yacob Yonas and Erik Agard,False
True,2019-06-14,Fr,2245,2245,2023.0,4937.0,2019-06-16 10:32:41,0,0,Caitlin Reid,False
False,2019-06-11,Tu,1197,3861,754.0,1516.142857142857,2019-06-12 08:42:59,185,0,David J. Kahn,False
True,2019-06-10,Mo,599,599,661.4444444444445,2086.0,2019-06-10 09:50:42,0,0,Brad Wilber,False
False,2019-06-06,Th,2424,5365,,,2019-06-13 14:10:33,188,0,Fred Piscop,False
False,2019-06-03,Mo,798,3361,644.375,1926.625,2019-06-03 16:19:30,183,0,Lynn Lempel,False
False,2019-05-29,We,2645,5514,1434.5,3371.0,2019-06-01 09:45:25,177,0,Jules Markey,False
True,2019-05-28,Tu,542,542,789.3333333333334,1678.5,2019-05-28 08:48:22,0,0,Aimee Lucido,False
True,2019-05-27,Mo,413,413,677.4285714285714,2142.8571428571427,2019-05-27 09:32:53,0,0,Bruce Haight,False
False,2019-05-22,We,1594,4295,1381.3333333333333,3063.0,2019-06-08 20:42:42,181,0,Alex Eaton-Salners,False
True,2019-05-21,Tu,490,490,849.2,1916.2,2019-06-14 17:15:34,0,0,Evan Kalish,False
False,2019-05-20,Mo,783,3354,659.8333333333334,1941.0,2019-06-12 10:43:45,184,0,Gary Cee,False
False,2019-05-13,Mo,527,3057,686.4,1717.8,2019-05-18 19:49:16,185,0,Gary Larson,False
False,2019-05-06,Mo,989,3643,610.75,1236.5,2019-06-22 12:09:49,188,0,Peter Gordon,False
False,2019-05-01,We,1859,5007,1142.5,2091.0,2019-05-02 21:14:52,184,7,Joel Fagliano,False
True,2019-04-30,Tu,681,681,891.25,2225.0,2019-04-30 11:51:45,0,0,Erik Agard,False
True,2019-04-23,Tu,1189,1189,792.0,2570.3333333333335,2019-04-23 17:44:31,0,0,Amanda Chung and Karl Ni,False
True,2019-04-22,Mo,586,586,619.0,1453.3333333333333,2019-04-23 07:40:29,0,0,Bruce Haight,False
True,2019-04-17,We,657,657,1628.0,3525.0,2019-04-19 21:28:10,0,0,Alison Ohringer and Erik Agard,False
False,2019-04-16,Tu,859,3625,758.5,2043.0,2019-04-19 21:44:08,186,3,Gary Cee,False
False,2019-04-15,Mo,444,2947,706.5,706.5,2019-04-23 08:19:35,184,0,Patrick Blindauer and Samuel A. Donaldson,False
True,2019-04-09,Tu,851,851,666.0,3235.0,2019-06-24 15:49:06,0,0,Alex Eaton-Salners,False
True,2019-04-08,Mo,445,445,968.0,968.0,2019-06-24 08:24:16,0,0,Tracy Gray and Jeff Chen,False
True,2019-02-11,Mo,968,968,,,2021-06-11 15:09:33,0,0,Howard Barkin,False
False,2019-01-16,We,1628,3525,,,2019-09-16 12:58:16,108,0,Bruce Haight,False
False,2019-01-08,Tu,666,3235,,,2019-07-03 16:07:11,186,0,Freddie Cheng,False
False,2019-01-04,Fr,2023,4937,,,2023-05-02 10:50:20,193,0,Neil Padrick Wilson,False
